frame,ball.Location.X,ball.Location.Y,ball.Location.Z,ball.LinearVelocity.X,ball.LinearVelocity.Y,ball.LinearVelocity.Z,ball.Quaternion.X,ball.Quaternion.Y,ball.Quaternion.Z,ball.Quaternion.W,ball.AngularVelocity.X,ball.AngularVelocity.Y,ball.AngularVelocity.Z
164,-3137.149902,0.000000,93.150002,-2092.830811,0.000000,0.000000,-0.000003,0.476554,-0.000003,0.879145,0.000000,-5.999910,0.000000
165,-3154.569824,0.000000,93.150002,-2090.400879,0.000000,0.000000,-0.000003,0.454236,-0.000003,0.890882,0.000000,-5.999910,0.000000
166,-3171.969971,0.000000,93.150002,-2087.970947,0.000000,0.000000,-0.000003,0.431631,-0.000003,0.902050,0.000000,-5.999910,0.000000
167,-3189.349854,0.000000,93.150002,-2085.541016,0.000000,0.000000,-0.000003,0.408752,-0.000003,0.912646,0.000000,-5.999910,0.000000
168,-3206.709961,0.000000,93.150002,-2083.110840,0.000000,0.000000,-0.000003,0.385613,-0.000003,0.922660,0.000000,-5.999910,0.000000
169,-3224.050049,0.000000,93.150002,-2080.680908,0.000000,0.000000,-0.000003,0.362227,-0.000003,0.932090,0.000000,-5.999910,0.000000
170,-3241.369873,0.000000,93.150002,-2078.250977,0.000000,0.000000,-0.000003,0.338608,-0.000003,0.940927,0.000000,-5.999910,0.000000
171,-3258.669922,0.000000,93.150002,-2075.821045,0.000000,0.000000,-0.000003,0.314779,-0.000003,0.949165,0.000000,-5.999910,0.000000
172,-3275.949951,0.000000,93.150002,-2073.390869,0.000000,0.000000,-0.000003,0.290746,-0.000003,0.956800,0.000000,-5.999910,0.000000
173,-3293.209961,0.000000,93.150002,-2070.960938,0.000000,0.000000,-0.000003,0.266528,-0.000003,0.963827,0.000000,-5.999910,0.000000
174,-3310.449951,0.000000,93.150002,-2068.531006,0.000000,0.000000,-0.000003,0.242144,-0.000003,0.970240,0.000000,-5.999910,0.000000
175,-3327.669922,0.000000,93.150002,-2066.110840,0.000000,0.000000,-0.000003,0.217603,-0.000003,0.976037,0.000000,-5.999910,0.000000
176,-3344.869873,0.000000,93.150002,-2063.690918,0.000000,0.000000,-0.000003,0.192927,-0.000003,0.981213,0.000000,-5.999910,0.000000
