frame,input.Roll,car.Location.X,car.Location.Y,car.Location.Z,car.LinearVelocity.X,car.LinearVelocity.Y,car.LinearVelocity.Z,car.Quaternion.X,car.Quaternion.Y,car.Quaternion.Z,car.Quaternion.W,car.AngularVelocity.X,car.AngularVelocity.Y,car.AngularVelocity.Z
368,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.645562,0.645552,0.288518,0.288566,0.000000,-5.500010,0.000000
369,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.638659,0.638641,0.303499,0.303548,0.000000,-5.500010,0.000000
370,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.631402,0.631385,0.318318,0.318367,0.000000,-5.500010,0.000000
371,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.623805,0.623784,0.332965,0.333009,0.000000,-5.500010,0.000000
372,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.615869,0.615843,0.347429,0.347472,0.000000,-5.500010,0.000000
373,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.607595,0.607567,0.361704,0.361747,0.000000,-5.500010,0.000000
374,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.598993,0.598962,0.375779,0.375822,0.000000,-5.500010,0.000000
375,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.590068,0.590028,0.389649,0.389692,0.000000,-5.500010,0.000000
376,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.580817,0.580776,0.403308,0.403352,0.000000,-5.500010,0.000000
377,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.571255,0.571206,0.416747,0.416790,0.000000,-5.500010,0.000000
378,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.561377,0.561328,0.429959,0.430002,0.000000,-5.500010,0.000000
379,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.551193,0.551143,0.442939,0.442982,0.000000,-5.500010,0.000000
380,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.540714,0.540655,0.455676,0.455719,0.000000,-5.500010,0.000000
381,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.529938,0.529876,0.468165,0.468208,0.000000,-5.500010,0.000000
382,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.518874,0.518806,0.480400,0.480444,0.000000,-5.500010,0.000000
383,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.507525,0.507455,0.492377,0.492415,0.000000,-5.500010,0.000000
384,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.495900,0.495830,0.504084,0.504119,0.000000,-5.500010,0.000000
385,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.484004,0.483934,0.515515,0.515550,0.000000,-5.500010,0.000000
386,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.471844,0.471774,0.526666,0.526702,0.000000,-5.500010,0.000000
387,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.459431,0.459355,0.537531,0.537565,0.000000,-5.500010,0.000000
388,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.446764,0.446688,0.548105,0.548135,0.000000,-5.500010,0.000000
389,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.433854,0.433778,0.558377,0.558410,0.000000,-5.500010,0.000000
390,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.420707,0.420631,0.568347,0.568381,0.000000,-5.500010,0.000000
391,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.407333,0.407257,0.578009,0.578037,0.000000,-5.500010,0.000000
392,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.393738,0.393663,0.587353,0.587382,0.000000,-5.500010,0.000000
393,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.379927,0.379852,0.596378,0.596407,0.000000,-5.500010,0.000000
394,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.365912,0.365836,0.605080,0.605104,0.000000,-5.500010,0.000000
395,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.351696,0.351621,0.613453,0.613472,0.000000,-5.500010,0.000000
396,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.337287,0.337211,0.621491,0.621511,0.000000,-5.500010,0.000000
397,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.322694,0.322618,0.629189,0.629211,0.000000,-5.500010,0.000000
398,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.307928,0.307853,0.636548,0.636564,0.000000,-5.500010,0.000000
399,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.292995,0.292920,0.643561,0.643569,0.000000,-5.500010,0.000000
400,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.277901,0.277825,0.650224,0.650226,0.000000,-5.500010,0.000000
401,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.262655,0.262579,0.656530,0.656531,0.000000,-5.500010,0.000000
