frame,input.Roll,car.Location.X,car.Location.Y,car.Location.Z,car.LinearVelocity.X,car.LinearVelocity.Y,car.LinearVelocity.Z,car.Quaternion.X,car.Quaternion.Y,car.Quaternion.Z,car.Quaternion.W,car.AngularVelocity.X,car.AngularVelocity.Y,car.AngularVelocity.Z
371,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.623833,0.623811,0.332911,0.332960,0.000000,-5.499910,0.000000
372,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.615894,0.615875,0.347375,0.347424,0.000000,-5.500010,0.000000
373,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.607624,0.607599,0.361650,0.361698,0.000000,-5.499910,0.000000
374,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.599025,0.598995,0.375725,0.375773,0.000000,-5.500010,0.000000
375,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.590094,0.590066,0.389600,0.389643,0.000000,-5.499910,0.000000
376,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.580847,0.580814,0.403260,0.403303,0.000000,-5.500010,0.000000
377,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.571278,0.571249,0.416704,0.416741,0.000000,-5.499910,0.000000
378,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.561400,0.561371,0.429921,0.429953,0.000000,-5.500010,0.000000
379,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.551220,0.551186,0.442901,0.442933,0.000000,-5.499910,0.000000
380,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.540738,0.540704,0.455638,0.455671,0.000000,-5.500010,0.000000
381,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.529961,0.529925,0.468132,0.468159,0.000000,-5.499910,0.000000
382,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.518894,0.518860,0.480368,0.480395,0.000000,-5.500010,0.000000
383,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.507545,0.507509,0.492344,0.492371,0.000000,-5.499910,0.000000
384,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.495921,0.495883,0.504051,0.504077,0.000000,-5.500010,0.000000
385,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.484026,0.483988,0.515483,0.515512,0.000000,-5.499910,0.000000
386,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.471866,0.471828,0.526634,0.526667,0.000000,-5.500010,0.000000
387,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.459452,0.459415,0.537499,0.537528,0.000000,-5.499910,0.000000
388,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.446785,0.446747,0.548073,0.548102,0.000000,-5.500010,0.000000
389,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.433875,0.433838,0.558350,0.558374,0.000000,-5.499910,0.000000
390,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.420728,0.420691,0.568320,0.568348,0.000000,-5.500010,0.000000
391,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.407354,0.407317,0.577982,0.578007,0.000000,-5.499910,0.000000
392,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.393760,0.393722,0.587326,0.587354,0.000000,-5.500010,0.000000
393,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.379949,0.379911,0.596351,0.596382,0.000000,-5.499910,0.000000
394,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.365933,0.365895,0.605053,0.605082,0.000000,-5.500010,0.000000
395,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.351718,0.351680,0.613426,0.613453,0.000000,-5.499910,0.000000
396,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.337308,0.337270,0.621464,0.621494,0.000000,-5.500010,0.000000
397,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.322715,0.322677,0.629162,0.629197,0.000000,-5.499910,0.000000
398,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.307950,0.307912,0.636521,0.636552,0.000000,-5.500010,0.000000
399,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.293017,0.292979,0.643534,0.643559,0.000000,-5.499910,0.000000
400,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.277922,0.277884,0.650197,0.650218,0.000000,-5.500010,0.000000
401,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.262676,0.262639,0.656503,0.656525,0.000000,-5.499910,0.000000
