frame,ball.Location.X,ball.Location.Y,ball.Location.Z,ball.LinearVelocity.X,ball.LinearVelocity.Y,ball.LinearVelocity.Z,ball.Quaternion.X,ball.Quaternion.Y,ball.Quaternion.Z,ball.Quaternion.W,ball.AngularVelocity.X,ball.AngularVelocity.Y,ball.AngularVelocity.Z
123,0.000000,0.000000,1651.289917,0.000000,0.000000,-1998.720947,0.000003,0.000003,0.000003,1.000000,0.000000,0.000000,0.000000
124,0.000000,0.000000,1634.589966,0.000000,0.000000,-2003.630981,0.000003,0.000003,0.000003,1.000000,0.000000,0.000000,0.000000
125,0.000000,0.000000,1617.849976,0.000000,0.000000,-2008.530884,0.000003,0.000003,0.000003,1.000000,0.000000,0.000000,0.000000
126,0.000000,0.000000,1601.069946,0.000000,0.000000,-2013.430908,0.000003,0.000003,0.000003,1.000000,0.000000,0.000000,0.000000
127,0.000000,0.000000,1584.250000,0.000000,0.000000,-2018.330933,0.000003,0.000003,0.000003,1.000000,0.000000,0.000000,0.000000
128,0.000000,0.000000,1567.390015,0.000000,0.000000,-2023.230957,0.000003,0.000003,0.000003,1.000000,0.000000,0.000000,0.000000
129,0.000000,0.000000,1550.489990,0.000000,0.000000,-2028.130981,0.000003,0.000003,0.000003,1.000000,0.000000,0.000000,0.000000
130,0.000000,0.000000,1533.549927,0.000000,0.000000,-2033.030884,0.000003,0.000003,0.000003,1.000000,0.000000,0.000000,0.000000
131,0.000000,0.000000,1516.569946,0.000000,0.000000,-2037.930908,0.000003,0.000003,0.000003,1.000000,0.000000,0.000000,0.000000
132,0.000000,0.000000,1499.549927,0.000000,0.000000,-2042.830933,0.000003,0.000003,0.000003,1.000000,0.000000,0.000000,0.000000
133,0.000000,0.000000,1482.489990,0.000000,0.000000,-2047.720947,0.000003,0.000003,0.000003,1.000000,0.000000,0.000000,0.000000
134,0.000000,0.000000,1465.380005,0.000000,0.000000,-2052.610840,0.000003,0.000003,0.000003,1.000000,0.000000,0.000000,0.000000
135,0.000000,0.000000,1448.229980,0.000000,0.000000,-2057.500977,0.000003,0.000003,0.000003,1.000000,0.000000,0.000000,0.000000
136,0.000000,0.000000,1431.039917,0.000000,0.000000,-2062.390869,0.000003,0.000003,0.000003,1.000000,0.000000,0.000000,0.000000
137,0.000000,0.000000,1413.809937,0.000000,0.000000,-2067.281006,0.000003,0.000003,0.000003,1.000000,0.000000,0.000000,0.000000
138,0.000000,0.000000,1396.539917,0.000000,0.000000,-2072.170898,0.000003,0.000003,0.000003,1.000000,0.000000,0.000000,0.000000
139,0.000000,0.000000,1379.229980,0.000000,0.000000,-2077.061035,0.000003,0.000003,0.000003,1.000000,0.000000,0.000000,0.000000
140,0.000000,0.000000,1361.880005,0.000000,0.000000,-2081.950928,0.000003,0.000003,0.000003,1.000000,0.000000,0.000000,0.000000
141,0.000000,0.000000,1344.489990,0.000000,0.000000,-2086.830811,0.000003,0.000003,0.000003,1.000000,0.000000,0.000000,0.000000
142,0.000000,0.000000,1327.059937,0.000000,0.000000,-2091.710938,0.000003,0.000003,0.000003,1.000000,0.000000,0.000000,0.000000
143,0.000000,0.000000,1309.589966,0.000000,0.000000,-2096.590820,0.000003,0.000003,0.000003,1.000000,0.000000,0.000000,0.000000
144,0.000000,0.000000,1292.079956,0.000000,0.000000,-2101.470947,0.000003,0.000003,0.000003,1.000000,0.000000,0.000000,0.000000
145,0.000000,0.000000,1274.530029,0.000000,0.000000,-2106.350830,0.000003,0.000003,0.000003,1.000000,0.000000,0.000000,0.000000
146,0.000000,0.000000,1256.939941,0.000000,0.000000,-2111.230957,0.000003,0.000003,0.000003,1.000000,0.000000,0.000000,0.000000
147,0.000000,0.000000,1239.309937,0.000000,0.000000,-2116.110840,0.000003,0.000003,0.000003,1.000000,0.000000,0.000000,0.000000
148,0.000000,0.000000,1221.640015,0.000000,0.000000,-2120.990967,0.000003,0.000003,0.000003,1.000000,0.000000,0.000000,0.000000
149,0.000000,0.000000,1203.919922,0.000000,0.000000,-2125.860840,0.000003,0.000003,0.000003,1.000000,0.000000,0.000000,0.000000
150,0.000000,0.000000,1186.160034,0.000000,0.000000,-2130.730957,0.000003,0.000003,0.000003,1.000000,0.000000,0.000000,0.000000
