frame,ball.Location.X,ball.Location.Y,ball.Location.Z,ball.LinearVelocity.X,ball.LinearVelocity.Y,ball.LinearVelocity.Z,ball.Quaternion.X,ball.Quaternion.Y,ball.Quaternion.Z,ball.Quaternion.W,ball.AngularVelocity.X,ball.AngularVelocity.Y,ball.AngularVelocity.Z
170,0.000000,-451.579987,93.150002,0.000000,1599.480957,0.000000,0.338592,-0.000003,-0.000003,0.940933,-6.000010,0.000000,0.000000
171,0.000000,-438.269989,93.150002,0.000000,1597.170898,0.000000,0.314758,-0.000003,-0.000003,0.949172,-5.999910,0.000000,0.000000
172,0.000000,-424.979980,93.150002,0.000000,1594.860962,0.000000,0.290724,-0.000003,-0.000003,0.956807,-6.000010,0.000000,0.000000
173,0.000000,-411.709991,93.150002,0.000000,1592.560913,0.000000,0.266507,-0.000003,-0.000003,0.963833,-5.999910,0.000000,0.000000
174,0.000000,-398.459991,93.150002,0.000000,1590.260986,0.000000,0.242122,-0.000003,-0.000003,0.970246,-6.000010,0.000000,0.000000
175,0.000000,-385.229980,93.150002,0.000000,1587.960938,0.000000,0.217581,-0.000003,-0.000003,0.976042,-5.999910,0.000000,0.000000
176,0.000000,-372.019989,93.150002,0.000000,1585.660889,0.000000,0.192905,-0.000003,-0.000003,0.981217,-6.000010,0.000000,0.000000
177,0.000000,-358.829987,93.150002,0.000000,1583.360962,0.000000,0.168105,-0.000003,-0.000003,0.985769,-5.999910,0.000000,0.000000
178,0.000000,-345.649994,93.150002,0.000000,1581.060913,0.000000,0.143197,-0.000003,-0.000003,0.989694,-6.000010,0.000000,0.000000
179,0.000000,-332.489990,93.150002,0.000000,1578.760986,0.000000,0.118198,-0.000003,-0.000003,0.992990,-5.999910,0.000000,0.000000
180,0.000000,-319.350006,93.150002,0.000000,1576.460938,0.000000,0.093123,-0.000003,-0.000003,0.995655,-6.000010,0.000000,0.000000
181,0.000000,-306.229980,93.150002,0.000000,1574.160889,0.000000,0.067988,-0.000003,-0.000003,0.997686,-5.999910,0.000000,0.000000
